n,"Date Time, GMT-04:00",Temp,Treat,Rep
356,04/18/18 10:10:00 PM,24.545,Ctrl,C
357,04/18/18 10:20:00 PM,24.545,Ctrl,C
358,04/18/18 10:30:00 PM,24.545,Ctrl,C
359,04/18/18 10:40:00 PM,24.641,Ctrl,C
360,04/18/18 10:50:00 PM,24.641,Ctrl,C
361,04/18/18 11:00:00 PM,24.641,Ctrl,C
362,04/18/18 11:10:00 PM,24.641,Ctrl,C
363,04/18/18 11:20:00 PM,24.641,Ctrl,C
364,04/18/18 11:30:00 PM,24.641,Ctrl,C
365,04/18/18 11:40:00 PM,24.641,Ctrl,C
366,04/18/18 11:50:00 PM,24.641,Ctrl,C
367,04/19/18 12:00:00 AM,24.641,Ctrl,C
368,04/19/18 12:10:00 AM,24.641,Ctrl,C
369,04/19/18 12:20:00 AM,24.641,Ctrl,C
370,04/19/18 12:30:00 AM,24.641,Ctrl,C
371,04/19/18 12:40:00 AM,24.641,Ctrl,C
372,04/19/18 12:50:00 AM,24.641,Ctrl,C
373,04/19/18 01:00:00 AM,24.641,Ctrl,C
374,04/19/18 01:10:00 AM,24.738,Ctrl,C
375,04/19/18 01:20:00 AM,24.738,Ctrl,C
376,04/19/18 01:30:00 AM,24.738,Ctrl,C
377,04/19/18 01:40:00 AM,24.738,Ctrl,C
378,04/19/18 01:50:00 AM,24.738,Ctrl,C
379,04/19/18 02:00:00 AM,24.738,Ctrl,C
380,04/19/18 02:10:00 AM,24.738,Ctrl,C
381,04/19/18 02:20:00 AM,24.738,Ctrl,C
382,04/19/18 02:30:00 AM,24.738,Ctrl,C
383,04/19/18 02:40:00 AM,24.738,Ctrl,C
384,04/19/18 02:50:00 AM,24.738,Ctrl,C
385,04/19/18 03:00:00 AM,24.738,Ctrl,C
386,04/19/18 03:10:00 AM,24.738,Ctrl,C
387,04/19/18 03:20:00 AM,24.738,Ctrl,C
388,04/19/18 03:30:00 AM,24.738,Ctrl,C
389,04/19/18 03:40:00 AM,24.738,Ctrl,C
390,04/19/18 03:50:00 AM,24.738,Ctrl,C
391,04/19/18 04:00:00 AM,24.738,Ctrl,C
