n,"Date Time, GMT-04:00",Temp,Treat,Rep
182,04/17/18 05:10:00 PM,23.196,Ctrl,A
183,04/17/18 05:20:00 PM,23.196,Ctrl,A
184,04/17/18 05:30:00 PM,23.196,Ctrl,A
185,04/17/18 05:40:00 PM,23.196,Ctrl,A
186,04/17/18 05:50:00 PM,23.292,Ctrl,A
187,04/17/18 06:00:00 PM,23.292,Ctrl,A
188,04/17/18 06:10:00 PM,23.292,Ctrl,A
189,04/17/18 06:20:00 PM,23.292,Ctrl,A
190,04/17/18 06:30:00 PM,23.388,Ctrl,A
191,04/17/18 06:40:00 PM,23.388,Ctrl,A
192,04/17/18 06:50:00 PM,23.388,Ctrl,A
193,04/17/18 07:00:00 PM,23.388,Ctrl,A
194,04/17/18 07:10:00 PM,23.484,Ctrl,A
195,04/17/18 07:20:00 PM,23.484,Ctrl,A
196,04/17/18 07:30:00 PM,23.484,Ctrl,A
197,04/17/18 07:40:00 PM,23.484,Ctrl,A
198,04/17/18 07:50:00 PM,23.581,Ctrl,A
199,04/17/18 08:00:00 PM,23.581,Ctrl,A
200,04/17/18 08:10:00 PM,23.581,Ctrl,A
201,04/17/18 08:20:00 PM,23.581,Ctrl,A
202,04/17/18 08:30:00 PM,23.581,Ctrl,A
203,04/17/18 08:40:00 PM,23.677,Ctrl,A
204,04/17/18 08:50:00 PM,23.677,Ctrl,A
205,04/17/18 09:00:00 PM,23.677,Ctrl,A
206,04/17/18 09:10:00 PM,23.677,Ctrl,A
207,04/17/18 09:20:00 PM,23.773,Ctrl,A
208,04/17/18 09:30:00 PM,23.773,Ctrl,A
209,04/17/18 09:40:00 PM,23.773,Ctrl,A
210,04/17/18 09:50:00 PM,23.773,Ctrl,A
211,04/17/18 10:00:00 PM,23.773,Ctrl,A
212,04/17/18 10:10:00 PM,23.773,Ctrl,A
213,04/17/18 10:20:00 PM,23.773,Ctrl,A
214,04/17/18 10:30:00 PM,23.869,Ctrl,A
215,04/17/18 10:40:00 PM,23.869,Ctrl,A
216,04/17/18 10:50:00 PM,23.869,Ctrl,A
217,04/17/18 11:00:00 PM,23.869,Ctrl,A
218,04/17/18 11:10:00 PM,23.869,Ctrl,A
219,04/17/18 11:20:00 PM,23.869,Ctrl,A
220,04/17/18 11:30:00 PM,23.966,Ctrl,A
221,04/17/18 11:40:00 PM,23.966,Ctrl,A
222,04/17/18 11:50:00 PM,23.966,Ctrl,A
223,04/18/18 12:00:00 AM,23.966,Ctrl,A
224,04/18/18 12:10:00 AM,23.966,Ctrl,A
225,04/18/18 12:20:00 AM,23.966,Ctrl,A
226,04/18/18 12:30:00 AM,23.966,Ctrl,A
227,04/18/18 12:40:00 AM,23.966,Ctrl,A
228,04/18/18 12:50:00 AM,23.966,Ctrl,A
229,04/18/18 01:00:00 AM,23.966,Ctrl,A
230,04/18/18 01:10:00 AM,23.966,Ctrl,A
231,04/18/18 01:20:00 AM,23.966,Ctrl,A
232,04/18/18 01:30:00 AM,23.966,Ctrl,A
233,04/18/18 01:40:00 AM,23.966,Ctrl,A
234,04/18/18 01:50:00 AM,23.966,Ctrl,A
235,04/18/18 02:00:00 AM,24.062,Ctrl,A
236,04/18/18 02:10:00 AM,24.062,Ctrl,A
237,04/18/18 02:20:00 AM,24.062,Ctrl,A
238,04/18/18 02:30:00 AM,24.062,Ctrl,A
239,04/18/18 02:40:00 AM,24.062,Ctrl,A
240,04/18/18 02:50:00 AM,24.062,Ctrl,A
