n,"Date Time, GMT-04:00",Temp ,Treat,Rep
478,04/19/18 06:30:00 PM,25.028,Ctrl,B
479,04/19/18 06:40:00 PM,25.125,Ctrl,B
480,04/19/18 06:50:00 PM,25.125,Ctrl,B
481,04/19/18 07:00:00 PM,25.125,Ctrl,B
482,04/19/18 07:10:00 PM,25.125,Ctrl,B
483,04/19/18 07:20:00 PM,25.125,Ctrl,B
484,04/19/18 07:30:00 PM,25.222,Ctrl,B
485,04/19/18 07:40:00 PM,25.222,Ctrl,B
486,04/19/18 07:50:00 PM,25.222,Ctrl,B
487,04/19/18 08:00:00 PM,25.222,Ctrl,B
488,04/19/18 08:10:00 PM,25.222,Ctrl,B
489,04/19/18 08:20:00 PM,25.222,Ctrl,B
490,04/19/18 08:30:00 PM,25.222,Ctrl,B
491,04/19/18 08:40:00 PM,25.222,Ctrl,B
492,04/19/18 08:50:00 PM,25.222,Ctrl,B
493,04/19/18 09:00:00 PM,25.222,Ctrl,B
494,04/19/18 09:10:00 PM,25.222,Ctrl,B
495,04/19/18 09:20:00 PM,25.222,Ctrl,B
496,04/19/18 09:30:00 PM,25.222,Ctrl,B
497,04/19/18 09:40:00 PM,25.222,Ctrl,B
498,04/19/18 09:50:00 PM,25.222,Ctrl,B
499,04/19/18 10:00:00 PM,25.222,Ctrl,B
500,04/19/18 10:10:00 PM,25.222,Ctrl,B
501,04/19/18 10:20:00 PM,25.222,Ctrl,B
502,04/19/18 10:30:00 PM,25.222,Ctrl,B
503,04/19/18 10:40:00 PM,25.222,Ctrl,B
504,04/19/18 10:50:00 PM,25.222,Ctrl,B
505,04/19/18 11:00:00 PM,25.222,Ctrl,B
506,04/19/18 11:10:00 PM,25.222,Ctrl,B
507,04/19/18 11:20:00 PM,25.222,Ctrl,B
508,04/19/18 11:30:00 PM,25.222,Ctrl,B
509,04/19/18 11:40:00 PM,25.222,Ctrl,B
510,04/19/18 11:50:00 PM,25.222,Ctrl,B
511,04/20/18 12:00:00 AM,25.222,Ctrl,B
512,04/20/18 12:10:00 AM,25.222,Ctrl,B
513,04/20/18 12:20:00 AM,25.222,Ctrl,B
514,04/20/18 12:30:00 AM,25.125,Ctrl,B
515,04/20/18 12:40:00 AM,25.125,Ctrl,B
516,04/20/18 12:50:00 AM,25.125,Ctrl,B
517,04/20/18 01:00:00 AM,25.125,Ctrl,B
518,04/20/18 01:10:00 AM,25.125,Ctrl,B
519,04/20/18 01:20:00 AM,25.125,Ctrl,B
520,04/20/18 01:30:00 AM,25.125,Ctrl,B
521,04/20/18 01:40:00 AM,25.125,Ctrl,B
522,04/20/18 01:50:00 AM,25.125,Ctrl,B
523,04/20/18 02:00:00 AM,25.125,Ctrl,B
524,04/20/18 02:10:00 AM,25.125,Ctrl,B
525,04/20/18 02:20:00 AM,25.125,Ctrl,B
526,04/20/18 02:30:00 AM,25.125,Ctrl,B
527,04/20/18 02:40:00 AM,25.125,Ctrl,B
528,04/20/18 02:50:00 AM,25.028,Ctrl,B
529,04/20/18 03:00:00 AM,25.028,Ctrl,B
530,04/20/18 03:10:00 AM,25.028,Ctrl,B
531,04/20/18 03:20:00 AM,25.028,Ctrl,B
532,04/20/18 03:30:00 AM,25.028,Ctrl,B
533,04/20/18 03:40:00 AM,25.028,Ctrl,B
534,04/20/18 03:50:00 AM,25.028,Ctrl,B
535,04/20/18 04:00:00 AM,25.028,Ctrl,B
536,04/20/18 04:10:00 AM,24.931,Ctrl,B
537,04/20/18 04:20:00 AM,24.931,Ctrl,B
538,04/20/18 04:30:00 AM,24.931,Ctrl,B
539,04/20/18 04:40:00 AM,24.931,Ctrl,B
540,04/20/18 04:50:00 AM,24.931,Ctrl,B
541,04/20/18 05:00:00 AM,24.931,Ctrl,B
542,04/20/18 05:10:00 AM,24.931,Ctrl,B
543,04/20/18 05:20:00 AM,24.931,Ctrl,B
544,04/20/18 05:30:00 AM,24.931,Ctrl,B
545,04/20/18 05:40:00 AM,24.931,Ctrl,B
546,04/20/18 05:50:00 AM,24.931,Ctrl,B
547,04/20/18 06:00:00 AM,24.835,Ctrl,B
548,04/20/18 06:10:00 AM,24.835,Ctrl,B
549,04/20/18 06:20:00 AM,24.835,Ctrl,B
550,04/20/18 06:30:00 AM,24.835,Ctrl,B
551,04/20/18 06:40:00 AM,24.835,Ctrl,B
552,04/20/18 06:50:00 AM,24.835,Ctrl,B
553,04/20/18 07:00:00 AM,24.835,Ctrl,B
554,04/20/18 07:10:00 AM,24.835,Ctrl,B
555,04/20/18 07:20:00 AM,24.835,Ctrl,B
556,04/20/18 07:30:00 AM,24.835,Ctrl,B
557,04/20/18 07:40:00 AM,24.835,Ctrl,B
558,04/20/18 07:50:00 AM,24.835,Ctrl,B
559,04/20/18 08:00:00 AM,24.835,Ctrl,B
560,04/20/18 08:10:00 AM,24.835,Ctrl,B
561,04/20/18 08:20:00 AM,24.835,Ctrl,B
562,04/20/18 08:30:00 AM,24.835,Ctrl,B
563,04/20/18 08:40:00 AM,24.835,Ctrl,B
564,04/20/18 08:50:00 AM,24.738,Ctrl,B
565,04/20/18 09:00:00 AM,24.738,Ctrl,B
566,04/20/18 09:10:00 AM,24.738,Ctrl,B
567,04/20/18 09:20:00 AM,24.738,Ctrl,B
568,04/20/18 09:30:00 AM,24.641,Ctrl,B
569,04/20/18 09:40:00 AM,24.641,Ctrl,B
570,04/20/18 09:50:00 AM,24.641,Ctrl,B
571,04/20/18 10:00:00 AM,24.641,Ctrl,B
572,04/20/18 10:10:00 AM,24.545,Ctrl,B
573,04/20/18 10:20:00 AM,24.545,Ctrl,B
574,04/20/18 10:30:00 AM,24.545,Ctrl,B
575,04/20/18 10:40:00 AM,24.545,Ctrl,B
576,04/20/18 10:50:00 AM,24.545,Ctrl,B
577,04/20/18 11:00:00 AM,24.448,Ctrl,B
578,04/20/18 11:10:00 AM,24.448,Ctrl,B
579,04/20/18 11:20:00 AM,24.448,Ctrl,B
580,04/20/18 11:30:00 AM,24.448,Ctrl,B
581,04/20/18 11:40:00 AM,24.448,Ctrl,B
582,04/20/18 11:50:00 AM,24.448,Ctrl,B
583,04/20/18 12:00:00 PM,24.351,Ctrl,B
584,04/20/18 12:10:00 PM,24.351,Ctrl,B
585,04/20/18 12:20:00 PM,24.351,Ctrl,B
586,04/20/18 12:30:00 PM,24.351,Ctrl,B
587,04/20/18 12:40:00 PM,24.351,Ctrl,B
588,04/20/18 12:50:00 PM,24.351,Ctrl,B
589,04/20/18 01:00:00 PM,24.351,Ctrl,B
590,04/20/18 01:10:00 PM,24.351,Ctrl,B
591,04/20/18 01:20:00 PM,24.351,Ctrl,B
592,04/20/18 01:30:00 PM,24.351,Ctrl,B
593,04/20/18 01:40:00 PM,24.351,Ctrl,B
594,04/20/18 01:50:00 PM,24.351,Ctrl,B
595,04/20/18 02:00:00 PM,24.351,Ctrl,B
596,04/20/18 02:10:00 PM,24.351,Ctrl,B
597,04/20/18 02:20:00 PM,24.351,Ctrl,B
598,04/20/18 02:30:00 PM,24.351,Ctrl,B
599,04/20/18 02:40:00 PM,24.351,Ctrl,B
600,04/20/18 02:50:00 PM,24.351,Ctrl,B
601,04/20/18 03:00:00 PM,24.351,Ctrl,B
602,04/20/18 03:10:00 PM,24.351,Ctrl,B
603,04/20/18 03:20:00 PM,24.351,Ctrl,B
604,04/20/18 03:30:00 PM,24.351,Ctrl,B
605,04/20/18 03:40:00 PM,24.351,Ctrl,B
606,04/20/18 03:50:00 PM,24.351,Ctrl,B
607,04/20/18 04:00:00 PM,24.351,Ctrl,B
608,04/20/18 04:10:00 PM,24.255,Ctrl,B
609,04/20/18 04:20:00 PM,24.255,Ctrl,B
610,04/20/18 04:30:00 PM,24.351,Ctrl,B
611,04/20/18 04:40:00 PM,24.351,Ctrl,B
612,04/20/18 04:50:00 PM,24.351,Ctrl,B
613,04/20/18 05:00:00 PM,24.351,Ctrl,B
614,04/20/18 05:10:00 PM,24.351,Ctrl,B
615,04/20/18 05:20:00 PM,24.448,Ctrl,B
616,04/20/18 05:30:00 PM,24.448,Ctrl,B
617,04/20/18 05:40:00 PM,24.448,Ctrl,B
618,04/20/18 05:50:00 PM,24.545,Ctrl,B
619,04/20/18 06:00:00 PM,24.545,Ctrl,B
620,04/20/18 06:10:00 PM,24.545,Ctrl,B
621,04/20/18 06:20:00 PM,24.641,Ctrl,B
622,04/20/18 06:30:00 PM,24.641,Ctrl,B
623,04/20/18 06:40:00 PM,24.641,Ctrl,B
624,04/20/18 06:50:00 PM,24.641,Ctrl,B
625,04/20/18 07:00:00 PM,26.097,Ctrl,B
626,04/20/18 07:10:00 PM,25.61,Ctrl,B
627,04/20/18 07:20:00 PM,25.61,Ctrl,B
628,04/20/18 07:30:00 PM,25.513,Ctrl,B
629,04/20/18 07:40:00 PM,25.416,Ctrl,B
630,04/20/18 07:50:00 PM,25.513,Ctrl,B
631,04/20/18 08:00:00 PM,25.513,Ctrl,B
632,04/20/18 08:10:00 PM,25.513,Ctrl,B
633,04/20/18 08:20:00 PM,25.513,Ctrl,B
634,04/20/18 08:30:00 PM,25.513,Ctrl,B
635,04/20/18 08:40:00 PM,25.513,Ctrl,B
636,04/20/18 08:50:00 PM,25.513,Ctrl,B
637,04/20/18 09:00:00 PM,25.513,Ctrl,B
638,04/20/18 09:10:00 PM,25.513,Ctrl,B
639,04/20/18 09:20:00 PM,25.513,Ctrl,B
640,04/20/18 09:30:00 PM,25.61,Ctrl,B
641,04/20/18 09:40:00 PM,25.61,Ctrl,B
642,04/20/18 09:50:00 PM,25.708,Ctrl,B
643,04/20/18 10:00:00 PM,25.805,Ctrl,B
644,04/20/18 10:10:00 PM,25.805,Ctrl,B
645,04/20/18 10:20:00 PM,25.805,Ctrl,B
646,04/20/18 10:30:00 PM,25.902,Ctrl,B
647,04/20/18 10:40:00 PM,25.902,Ctrl,B
648,04/20/18 10:50:00 PM,25.513,Ctrl,B
649,04/20/18 11:00:00 PM,23.869,Ctrl,B
650,04/20/18 11:10:00 PM,23.1,Ctrl,B
651,04/20/18 11:20:00 PM,23.196,Ctrl,B
652,04/20/18 11:30:00 PM,23.196,Ctrl,B
653,04/20/18 11:40:00 PM,23.004,Ctrl,B
654,04/20/18 11:50:00 PM,22.908,Ctrl,B
655,04/21/18 12:00:00 AM,22.812,Ctrl,B
656,04/21/18 12:10:00 AM,22.908,Ctrl,B
657,04/21/18 12:20:00 AM,22.812,Ctrl,B
658,04/21/18 12:30:00 AM,22.621,Ctrl,B
659,04/21/18 12:40:00 AM,22.621,Ctrl,B
660,04/21/18 12:50:00 AM,22.525,Ctrl,B
661,04/21/18 01:00:00 AM,22.621,Ctrl,B
662,04/21/18 01:10:00 AM,22.717,Ctrl,B
663,04/21/18 01:20:00 AM,22.621,Ctrl,B
664,04/21/18 01:30:00 AM,22.717,Ctrl,B
665,04/21/18 01:40:00 AM,22.717,Ctrl,B
666,04/21/18 01:50:00 AM,22.621,Ctrl,B
667,04/21/18 02:00:00 AM,22.621,Ctrl,B
668,04/21/18 02:10:00 AM,22.717,Ctrl,B
669,04/21/18 02:20:00 AM,22.429,Ctrl,B
670,04/21/18 02:30:00 AM,22.621,Ctrl,B
671,04/21/18 02:40:00 AM,22.525,Ctrl,B
672,04/21/18 02:50:00 AM,22.429,Ctrl,B
673,04/21/18 03:00:00 AM,22.525,Ctrl,B
674,04/21/18 03:10:00 AM,22.429,Ctrl,B
675,04/21/18 03:20:00 AM,22.525,Ctrl,B
676,04/21/18 03:30:00 AM,22.621,Ctrl,B
677,04/21/18 03:40:00 AM,22.525,Ctrl,B
678,04/21/18 03:50:00 AM,22.621,Ctrl,B
679,04/21/18 04:00:00 AM,22.717,Ctrl,B
680,04/21/18 04:10:00 AM,22.621,Ctrl,B
681,04/21/18 04:20:00 AM,22.525,Ctrl,B
682,04/21/18 04:30:00 AM,22.621,Ctrl,B
683,04/21/18 04:40:00 AM,22.525,Ctrl,B
684,04/21/18 04:50:00 AM,22.429,Ctrl,B
685,04/21/18 05:00:00 AM,22.525,Ctrl,B
686,04/21/18 05:10:00 AM,22.333,Ctrl,B
687,04/21/18 05:20:00 AM,22.429,Ctrl,B
688,04/21/18 05:30:00 AM,22.525,Ctrl,B
689,04/21/18 05:40:00 AM,22.621,Ctrl,B
690,04/21/18 05:50:00 AM,22.717,Ctrl,B
691,04/21/18 06:00:00 AM,22.717,Ctrl,B
692,04/21/18 06:10:00 AM,22.812,Ctrl,B
693,04/21/18 06:20:00 AM,22.717,Ctrl,B
694,04/21/18 06:30:00 AM,22.717,Ctrl,B
695,04/21/18 06:40:00 AM,22.621,Ctrl,B
696,04/21/18 06:50:00 AM,22.717,Ctrl,B
697,04/21/18 07:00:00 AM,22.812,Ctrl,B
698,04/21/18 07:10:00 AM,22.717,Ctrl,B
