n,"Date Time, GMT-04:00",Temp,Treat,Rep
515,04/20/18 12:40:00 AM,31.778,Heat,f
516,04/20/18 12:50:00 AM,31.88,Heat,f
517,04/20/18 01:00:00 AM,31.983,Heat,f
518,04/20/18 01:10:00 AM,31.88,Heat,f
519,04/20/18 01:20:00 AM,31.88,Heat,f
520,04/20/18 01:30:00 AM,31.983,Heat,f
521,04/20/18 01:40:00 AM,31.88,Heat,f
522,04/20/18 01:50:00 AM,31.88,Heat,f
523,04/20/18 02:00:00 AM,31.983,Heat,f
524,04/20/18 02:10:00 AM,31.88,Heat,f
525,04/20/18 02:20:00 AM,31.88,Heat,f
526,04/20/18 02:30:00 AM,31.983,Heat,f
527,04/20/18 02:40:00 AM,31.88,Heat,f
528,04/20/18 02:50:00 AM,31.88,Heat,f
529,04/20/18 03:00:00 AM,31.983,Heat,f
530,04/20/18 03:10:00 AM,31.88,Heat,f
531,04/20/18 03:20:00 AM,31.88,Heat,f
532,04/20/18 03:30:00 AM,31.983,Heat,f
533,04/20/18 03:40:00 AM,31.88,Heat,f
534,04/20/18 03:50:00 AM,31.88,Heat,f
535,04/20/18 04:00:00 AM,31.983,Heat,f
536,04/20/18 04:10:00 AM,31.88,Heat,f
537,04/20/18 04:20:00 AM,31.88,Heat,f
538,04/20/18 04:30:00 AM,31.983,Heat,f
539,04/20/18 04:40:00 AM,31.88,Heat,f
540,04/20/18 04:50:00 AM,31.88,Heat,f
541,04/20/18 05:00:00 AM,31.983,Heat,f
542,04/20/18 05:10:00 AM,31.88,Heat,f
543,04/20/18 05:20:00 AM,31.88,Heat,f
544,04/20/18 05:30:00 AM,31.983,Heat,f
545,04/20/18 05:40:00 AM,31.88,Heat,f
546,04/20/18 05:50:00 AM,31.88,Heat,f
547,04/20/18 06:00:00 AM,31.983,Heat,f
548,04/20/18 06:10:00 AM,31.88,Heat,f
549,04/20/18 06:20:00 AM,31.88,Heat,f
550,04/20/18 06:30:00 AM,31.983,Heat,f
551,04/20/18 06:40:00 AM,31.88,Heat,f
552,04/20/18 06:50:00 AM,31.88,Heat,f
553,04/20/18 07:00:00 AM,31.983,Heat,f
554,04/20/18 07:10:00 AM,31.88,Heat,f
555,04/20/18 07:20:00 AM,31.88,Heat,f
556,04/20/18 07:30:00 AM,31.983,Heat,f
557,04/20/18 07:40:00 AM,31.88,Heat,f
558,04/20/18 07:50:00 AM,31.88,Heat,f
559,04/20/18 08:00:00 AM,31.983,Heat,f
560,04/20/18 08:10:00 AM,31.88,Heat,f
561,04/20/18 08:20:00 AM,31.88,Heat,f
562,04/20/18 08:30:00 AM,31.983,Heat,f
563,04/20/18 08:40:00 AM,31.88,Heat,f
564,04/20/18 08:50:00 AM,31.983,Heat,f
565,04/20/18 09:00:00 AM,31.983,Heat,f
566,04/20/18 09:10:00 AM,31.88,Heat,f
567,04/20/18 09:20:00 AM,31.88,Heat,f
568,04/20/18 09:30:00 AM,31.88,Heat,f
569,04/20/18 09:40:00 AM,31.778,Heat,f
570,04/20/18 09:50:00 AM,31.778,Heat,f
571,04/20/18 10:00:00 AM,31.778,Heat,f
572,04/20/18 10:10:00 AM,31.676,Heat,f
573,04/20/18 10:20:00 AM,31.778,Heat,f
574,04/20/18 10:30:00 AM,31.778,Heat,f
575,04/20/18 10:40:00 AM,31.676,Heat,f
576,04/20/18 10:50:00 AM,31.676,Heat,f
577,04/20/18 11:00:00 AM,31.778,Heat,f
578,04/20/18 11:10:00 AM,31.574,Heat,f
579,04/20/18 11:20:00 AM,31.676,Heat,f
580,04/20/18 11:30:00 AM,31.676,Heat,f
581,04/20/18 11:40:00 AM,31.676,Heat,f
582,04/20/18 11:50:00 AM,31.676,Heat,f
583,04/20/18 12:00:00 PM,31.676,Heat,f
584,04/20/18 12:10:00 PM,31.676,Heat,f
585,04/20/18 12:20:00 PM,31.676,Heat,f
586,04/20/18 12:30:00 PM,31.676,Heat,f
587,04/20/18 12:40:00 PM,31.676,Heat,f
588,04/20/18 12:50:00 PM,31.778,Heat,f
589,04/20/18 01:00:00 PM,31.676,Heat,f
590,04/20/18 01:10:00 PM,31.574,Heat,f
591,04/20/18 01:20:00 PM,31.778,Heat,f
592,04/20/18 01:30:00 PM,31.676,Heat,f
593,04/20/18 01:40:00 PM,31.676,Heat,f
594,04/20/18 01:50:00 PM,31.778,Heat,f
595,04/20/18 02:00:00 PM,31.676,Heat,f
596,04/20/18 02:10:00 PM,31.676,Heat,f
597,04/20/18 02:20:00 PM,31.778,Heat,f
598,04/20/18 02:30:00 PM,31.676,Heat,f
599,04/20/18 02:40:00 PM,31.676,Heat,f
600,04/20/18 02:50:00 PM,31.676,Heat,f
601,04/20/18 03:00:00 PM,31.574,Heat,f
602,04/20/18 03:10:00 PM,31.676,Heat,f
603,04/20/18 03:20:00 PM,31.676,Heat,f
604,04/20/18 03:30:00 PM,31.574,Heat,f
605,04/20/18 03:40:00 PM,31.676,Heat,f
606,04/20/18 03:50:00 PM,31.676,Heat,f
607,04/20/18 04:00:00 PM,31.574,Heat,f
608,04/20/18 04:10:00 PM,31.676,Heat,f
609,04/20/18 04:20:00 PM,31.676,Heat,f
610,04/20/18 04:30:00 PM,31.574,Heat,f
611,04/20/18 04:40:00 PM,31.676,Heat,f
612,04/20/18 04:50:00 PM,31.574,Heat,f
613,04/20/18 05:00:00 PM,31.574,Heat,f
614,04/20/18 05:10:00 PM,31.574,Heat,f
615,04/20/18 05:20:00 PM,31.472,Heat,f
616,04/20/18 05:30:00 PM,31.574,Heat,f
617,04/20/18 05:40:00 PM,31.472,Heat,f
618,04/20/18 05:50:00 PM,31.37,Heat,f
619,04/20/18 06:00:00 PM,31.472,Heat,f
620,04/20/18 06:10:00 PM,31.37,Heat,f
621,04/20/18 06:20:00 PM,31.37,Heat,f
622,04/20/18 06:30:00 PM,31.472,Heat,f
623,04/20/18 06:40:00 PM,31.37,Heat,f
624,04/20/18 06:50:00 PM,31.37,Heat,f
625,04/20/18 07:00:00 PM,31.37,Heat,f
626,04/20/18 07:10:00 PM,31.268,Heat,f
627,04/20/18 07:20:00 PM,31.37,Heat,f
628,04/20/18 07:30:00 PM,31.268,Heat,f
629,04/20/18 07:40:00 PM,31.268,Heat,f
630,04/20/18 07:50:00 PM,31.37,Heat,f
631,04/20/18 08:00:00 PM,31.37,Heat,f
632,04/20/18 08:10:00 PM,31.37,Heat,f
633,04/20/18 08:20:00 PM,31.472,Heat,f
634,04/20/18 08:30:00 PM,31.37,Heat,f
635,04/20/18 08:40:00 PM,31.37,Heat,f
636,04/20/18 08:50:00 PM,31.472,Heat,f
637,04/20/18 09:00:00 PM,31.37,Heat,f
638,04/20/18 09:10:00 PM,31.37,Heat,f
639,04/20/18 09:20:00 PM,31.472,Heat,f
640,04/20/18 09:30:00 PM,31.37,Heat,f
641,04/20/18 09:40:00 PM,31.472,Heat,f
642,04/20/18 09:50:00 PM,31.472,Heat,f
643,04/20/18 10:00:00 PM,31.37,Heat,f
644,04/20/18 10:10:00 PM,31.472,Heat,f
645,04/20/18 10:20:00 PM,31.472,Heat,f
646,04/20/18 10:30:00 PM,31.37,Heat,f
647,04/20/18 10:40:00 PM,31.472,Heat,f
648,04/20/18 10:50:00 PM,31.472,Heat,f
649,04/20/18 11:00:00 PM,31.472,Heat,f
650,04/20/18 11:10:00 PM,31.574,Heat,f
651,04/20/18 11:20:00 PM,31.472,Heat,f
652,04/20/18 11:30:00 PM,31.472,Heat,f
653,04/20/18 11:40:00 PM,31.574,Heat,f
654,04/20/18 11:50:00 PM,31.472,Heat,f
655,04/21/18 12:00:00 AM,31.574,Heat,f
656,04/21/18 12:10:00 AM,31.574,Heat,f
657,04/21/18 12:20:00 AM,31.472,Heat,f
658,04/21/18 12:30:00 AM,31.574,Heat,f
659,04/21/18 12:40:00 AM,31.472,Heat,f
660,04/21/18 12:50:00 AM,31.472,Heat,f
661,04/21/18 01:00:00 AM,31.574,Heat,f
662,04/21/18 01:10:00 AM,31.472,Heat,f
663,04/21/18 01:20:00 AM,31.472,Heat,f
664,04/21/18 01:30:00 AM,31.472,Heat,f
665,04/21/18 01:40:00 AM,31.37,Heat,f
666,04/21/18 01:50:00 AM,31.472,Heat,f
667,04/21/18 02:00:00 AM,31.574,Heat,f
668,04/21/18 02:10:00 AM,31.472,Heat,f
669,04/21/18 02:20:00 AM,31.472,Heat,f
670,04/21/18 02:30:00 AM,31.574,Heat,f
671,04/21/18 02:40:00 AM,31.37,Heat,f
672,04/21/18 02:50:00 AM,31.472,Heat,f
673,04/21/18 03:00:00 AM,31.472,Heat,f
674,04/21/18 03:10:00 AM,31.37,Heat,f
675,04/21/18 03:20:00 AM,31.472,Heat,f
676,04/21/18 03:30:00 AM,31.37,Heat,f
677,04/21/18 03:40:00 AM,31.37,Heat,f
678,04/21/18 03:50:00 AM,31.37,Heat,f
679,04/21/18 04:00:00 AM,31.37,Heat,f
680,04/21/18 04:10:00 AM,31.268,Heat,f
681,04/21/18 04:20:00 AM,31.37,Heat,f
682,04/21/18 04:30:00 AM,31.268,Heat,f
683,04/21/18 04:40:00 AM,31.268,Heat,f
684,04/21/18 04:50:00 AM,31.37,Heat,f
685,04/21/18 05:00:00 AM,31.166,Heat,f
686,04/21/18 05:10:00 AM,31.268,Heat,f
687,04/21/18 05:20:00 AM,31.268,Heat,f
688,04/21/18 05:30:00 AM,31.166,Heat,f
689,04/21/18 05:40:00 AM,31.268,Heat,f
690,04/21/18 05:50:00 AM,31.268,Heat,f
691,04/21/18 06:00:00 AM,31.166,Heat,f
692,04/21/18 06:10:00 AM,31.268,Heat,f
693,04/21/18 06:20:00 AM,31.166,Heat,f
694,04/21/18 06:30:00 AM,31.166,Heat,f
695,04/21/18 06:40:00 AM,31.268,Heat,f
696,04/21/18 06:50:00 AM,31.166,Heat,f
697,04/21/18 07:00:00 AM,31.166,Heat,f
698,04/21/18 07:10:00 AM,31.268,Heat,f
